experiment,op,dimension,density,sparse_factor,buffer_size,repeat,timing_source,time_us,time_ms,selected_field,gpu_tiles,gpu_oom_backoffs,gpu_host_fallback,gpu_input_rects,gpu_scratch_bytes,tile_rows_seen,d1,d2,num_nodes,num_edges,num_spaces,num_pieces,global_index,shard_id,field_mode,block_volume
tile_sweep_publication,image,3d,dense,1,100,2,gpu_source,6583,6.583,gpu_us,1,0,0,1,2562000192,2,3,3,100,100,4,1,509,1,block_random,1024
tile_sweep_publication,image,3d,sparse,5,1,2,cpu_source,37567691,37567.691,cpu_us,,,,,,,3,3,100,100,4,1,510,2,block_random,1024
tile_sweep_publication,image,3d,sparse,5,1,2,gpu_source,3892,3.892,gpu_us,1,0,0,1,48138234,2,3,3,100,100,4,1,511,3,block_random,1024
tile_sweep_publication,image,3d,sparse,5,2,2,cpu_source,37202491,37202.491,cpu_us,,,,,,,3,3,100,100,4,1,512,0,block_random,1024
tile_sweep_publication,image,3d,sparse,5,2,2,gpu_source,3703,3.703,gpu_us,1,0,0,1,73822437,2,3,3,100,100,4,1,513,1,block_random,1024
tile_sweep_publication,image,3d,sparse,5,3,2,cpu_source,37477888,37477.888,cpu_us,,,,,,,3,3,100,100,4,1,514,2,block_random,1024
tile_sweep_publication,image,3d,sparse,5,3,2,gpu_source,3823,3.823,gpu_us,1,0,0,1,99506639,2,3,3,100,100,4,1,515,3,block_random,1024
tile_sweep_publication,image,3d,sparse,5,4,2,cpu_source,37289346,37289.346,cpu_us,,,,,,,3,3,100,100,4,1,516,0,block_random,1024
tile_sweep_publication,image,3d,sparse,5,4,2,gpu_source,3739,3.739,gpu_us,1,0,0,1,125190842,2,3,3,100,100,4,1,517,1,block_random,1024
tile_sweep_publication,image,3d,sparse,5,5,2,cpu_source,37604149,37604.149,cpu_us,,,,,,,3,3,100,100,4,1,518,2,block_random,1024
tile_sweep_publication,image,3d,sparse,5,5,2,gpu_source,3806,3.806,gpu_us,1,0,0,1,150875044,2,3,3,100,100,4,1,519,3,block_random,1024
tile_sweep_publication,image,3d,sparse,5,7,2,cpu_source,37153515,37153.515,cpu_us,,,,,,,3,3,100,100,4,1,520,0,block_random,1024
tile_sweep_publication,image,3d,sparse,5,7,2,gpu_source,3480,3.48,gpu_us,1,0,0,1,202243449,2,3,3,100,100,4,1,521,1,block_random,1024
tile_sweep_publication,image,3d,sparse,5,10,2,cpu_source,37549084,37549.084,cpu_us,,,,,,,3,3,100,100,4,1,522,2,block_random,1024
tile_sweep_publication,image,3d,sparse,5,10,2,gpu_source,3691,3.691,gpu_us,1,0,0,1,279296057,2,3,3,100,100,4,1,523,3,block_random,1024
tile_sweep_publication,image,3d,sparse,5,15,2,cpu_source,37230566,37230.566,cpu_us,,,,,,,3,3,100,100,4,1,524,0,block_random,1024
tile_sweep_publication,image,3d,sparse,5,15,2,gpu_source,3540,3.54,gpu_us,1,0,0,1,407717070,2,3,3,100,100,4,1,525,1,block_random,1024
tile_sweep_publication,image,3d,sparse,5,20,2,cpu_source,37406677,37406.677,cpu_us,,,,,,,3,3,100,100,4,1,526,2,block_random,1024
tile_sweep_publication,image,3d,sparse,5,20,2,gpu_source,3898,3.898,gpu_us,1,0,0,1,536138083,2,3,3,100,100,4,1,527,3,block_random,1024
tile_sweep_publication,image,3d,sparse,5,25,2,cpu_source,37181668,37181.668,cpu_us,,,,,,,3,3,100,100,4,1,528,0,block_random,1024
tile_sweep_publication,image,3d,sparse,5,25,2,gpu_source,3614,3.614,gpu_us,1,0,0,1,664559096,2,3,3,100,100,4,1,529,1,block_random,1024
tile_sweep_publication,image,3d,sparse,5,30,2,cpu_source,37200539,37200.539,cpu_us,,,,,,,3,3,100,100,4,1,530,2,block_random,1024
tile_sweep_publication,image,3d,sparse,5,30,2,gpu_source,3165,3.165,gpu_us,1,0,0,1,792980108,2,3,3,100,100,4,1,531,3,block_random,1024
tile_sweep_publication,image,3d,sparse,5,40,2,cpu_source,37118566,37118.566,cpu_us,,,,,,,3,3,100,100,4,1,532,0,block_random,1024
tile_sweep_publication,image,3d,sparse,5,40,2,gpu_source,3653,3.653,gpu_us,1,0,0,1,1049822134,2,3,3,100,100,4,1,533,1,block_random,1024
tile_sweep_publication,image,3d,sparse,5,50,2,cpu_source,37444162,37444.162,cpu_us,,,,,,,3,3,100,100,4,1,534,2,block_random,1024
tile_sweep_publication,image,3d,sparse,5,50,2,gpu_source,3882,3.882,gpu_us,1,0,0,1,1306664160,2,3,3,100,100,4,1,535,3,block_random,1024
tile_sweep_publication,image,3d,sparse,5,75,2,cpu_source,37263196,37263.196,cpu_us,,,,,,,3,3,100,100,4,1,536,0,block_random,1024
tile_sweep_publication,image,3d,sparse,5,75,2,gpu_source,3223,3.223,gpu_us,1,0,0,1,1948769224,2,3,3,100,100,4,1,537,1,block_random,1024
tile_sweep_publication,image,3d,sparse,5,100,2,cpu_source,37463465,37463.465,cpu_us,,,,,,,3,3,100,100,4,1,538,2,block_random,1024
tile_sweep_publication,image,3d,sparse,5,100,2,gpu_source,3661,3.661,gpu_us,1,0,0,1,2590874288,2,3,3,100,100,4,1,539,3,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,1,2,cpu_source,11987,11.987,cpu_us,,,,,,,1,1,1000000,1000000,4,1,540,0,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,1,2,gpu_source,22386,22.386,gpu_us,16,39,1,16,8400000,2,1,1,1000000,1000000,4,1,541,1,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,2,2,cpu_source,12091,12.091,cpu_us,,,,,,,1,1,1000000,1000000,4,1,542,2,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,2,2,gpu_source,9419,9.419,gpu_us,8,14,1,8,14800000,2,1,1,1000000,1000000,4,1,543,3,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,3,2,cpu_source,11876,11.876,cpu_us,,,,,,,1,1,1000000,1000000,4,1,544,0,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,3,2,gpu_source,10923,10.923,gpu_us,8,14,1,8,21200000,2,1,1,1000000,1000000,4,1,545,1,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,4,2,cpu_source,12086,12.086,cpu_us,,,,,,,1,1,1000000,1000000,4,1,546,2,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,4,2,gpu_source,5286,5.286,gpu_us,4,5,1,4,27600000,2,1,1,1000000,1000000,4,1,547,3,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,5,2,cpu_source,11734,11.734,cpu_us,,,,,,,1,1,1000000,1000000,4,1,548,0,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,5,2,gpu_source,5256,5.256,gpu_us,4,5,1,4,34000000,2,1,1,1000000,1000000,4,1,549,1,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,7,2,cpu_source,12779,12.779,cpu_us,,,,,,,1,1,1000000,1000000,4,1,550,2,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,7,2,gpu_source,2796,2.796,gpu_us,2,2,1,2,46800000,2,1,1,1000000,1000000,4,1,551,3,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,10,2,cpu_source,12053,12.053,cpu_us,,,,,,,1,1,1000000,1000000,4,1,552,0,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,10,2,gpu_source,2847,2.847,gpu_us,2,2,1,2,66000000,2,1,1,1000000,1000000,4,1,553,1,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,15,2,cpu_source,15327,15.327,cpu_us,,,,,,,1,1,1000000,1000000,4,1,554,2,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,15,2,gpu_source,1337,1.337,gpu_us,1,0,0,1,98000000,2,1,1,1000000,1000000,4,1,555,3,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,20,2,cpu_source,11809,11.809,cpu_us,,,,,,,1,1,1000000,1000000,4,1,556,0,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,20,2,gpu_source,1210,1.21,gpu_us,1,0,0,1,130000000,2,1,1,1000000,1000000,4,1,557,1,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,25,2,cpu_source,12175,12.175,cpu_us,,,,,,,1,1,1000000,1000000,4,1,558,2,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,25,2,gpu_source,1345,1.345,gpu_us,1,0,0,1,162000000,2,1,1,1000000,1000000,4,1,559,3,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,30,2,cpu_source,12349,12.349,cpu_us,,,,,,,1,1,1000000,1000000,4,1,560,0,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,30,2,gpu_source,1301,1.301,gpu_us,1,0,0,1,194000000,2,1,1,1000000,1000000,4,1,561,1,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,40,2,cpu_source,12067,12.067,cpu_us,,,,,,,1,1,1000000,1000000,4,1,562,2,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,40,2,gpu_source,1178,1.178,gpu_us,1,0,0,1,258000000,2,1,1,1000000,1000000,4,1,563,3,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,50,2,cpu_source,12485,12.485,cpu_us,,,,,,,1,1,1000000,1000000,4,1,564,0,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,50,2,gpu_source,1270,1.27,gpu_us,1,0,0,1,322000000,2,1,1,1000000,1000000,4,1,565,1,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,75,2,cpu_source,11795,11.795,cpu_us,,,,,,,1,1,1000000,1000000,4,1,566,2,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,75,2,gpu_source,1235,1.235,gpu_us,1,0,0,1,482000000,2,1,1,1000000,1000000,4,1,567,3,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,100,2,cpu_source,12152,12.152,cpu_us,,,,,,,1,1,1000000,1000000,4,1,568,0,block_random,1024
tile_sweep_publication,preimage,1d,dense,1,100,2,gpu_source,1291,1.291,gpu_us,1,0,0,1,642000000,2,1,1,1000000,1000000,4,1,569,1,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,1,2,cpu_source,136503,136.503,cpu_us,,,,,,,1,1,1000000,1000000,4,1,570,2,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,1,2,gpu_source,34481,34.481,gpu_us,1,1,1,1,21619760,2,1,1,1000000,1000000,4,1,571,3,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,2,2,cpu_source,137364,137.364,cpu_us,,,,,,,1,1,1000000,1000000,4,1,572,0,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,2,2,gpu_source,3324,3.324,gpu_us,1,0,0,1,28019760,2,1,1,1000000,1000000,4,1,573,1,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,3,2,cpu_source,137312,137.312,cpu_us,,,,,,,1,1,1000000,1000000,4,1,574,2,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,3,2,gpu_source,3376,3.376,gpu_us,1,0,0,1,34419760,2,1,1,1000000,1000000,4,1,575,3,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,4,2,cpu_source,137061,137.061,cpu_us,,,,,,,1,1,1000000,1000000,4,1,576,0,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,4,2,gpu_source,3457,3.457,gpu_us,1,0,0,1,40819760,2,1,1,1000000,1000000,4,1,577,1,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,5,2,cpu_source,137381,137.381,cpu_us,,,,,,,1,1,1000000,1000000,4,1,578,2,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,5,2,gpu_source,3435,3.435,gpu_us,1,0,0,1,47219760,2,1,1,1000000,1000000,4,1,579,3,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,7,2,cpu_source,136477,136.477,cpu_us,,,,,,,1,1,1000000,1000000,4,1,580,0,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,7,2,gpu_source,3332,3.332,gpu_us,1,0,0,1,60019760,2,1,1,1000000,1000000,4,1,581,1,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,10,2,cpu_source,137433,137.433,cpu_us,,,,,,,1,1,1000000,1000000,4,1,582,2,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,10,2,gpu_source,3404,3.404,gpu_us,1,0,0,1,79219760,2,1,1,1000000,1000000,4,1,583,3,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,15,2,cpu_source,136251,136.251,cpu_us,,,,,,,1,1,1000000,1000000,4,1,584,0,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,15,2,gpu_source,3371,3.371,gpu_us,1,0,0,1,111219760,2,1,1,1000000,1000000,4,1,585,1,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,20,2,cpu_source,137792,137.792,cpu_us,,,,,,,1,1,1000000,1000000,4,1,586,2,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,20,2,gpu_source,3271,3.271,gpu_us,1,0,0,1,143219760,2,1,1,1000000,1000000,4,1,587,3,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,25,2,cpu_source,138095,138.095,cpu_us,,,,,,,1,1,1000000,1000000,4,1,588,0,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,25,2,gpu_source,3376,3.376,gpu_us,1,0,0,1,175219760,2,1,1,1000000,1000000,4,1,589,1,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,30,2,cpu_source,137737,137.737,cpu_us,,,,,,,1,1,1000000,1000000,4,1,590,2,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,30,2,gpu_source,3388,3.388,gpu_us,1,0,0,1,207219760,2,1,1,1000000,1000000,4,1,591,3,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,40,2,cpu_source,137137,137.137,cpu_us,,,,,,,1,1,1000000,1000000,4,1,592,0,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,40,2,gpu_source,3643,3.643,gpu_us,1,0,0,1,271219760,2,1,1,1000000,1000000,4,1,593,1,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,50,2,cpu_source,138569,138.569,cpu_us,,,,,,,1,1,1000000,1000000,4,1,594,2,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,50,2,gpu_source,3295,3.295,gpu_us,1,0,0,1,335219760,2,1,1,1000000,1000000,4,1,595,3,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,75,2,cpu_source,137410,137.41,cpu_us,,,,,,,1,1,1000000,1000000,4,1,596,0,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,75,2,gpu_source,3347,3.347,gpu_us,1,0,0,1,495219760,2,1,1,1000000,1000000,4,1,597,1,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,100,2,cpu_source,137807,137.807,cpu_us,,,,,,,1,1,1000000,1000000,4,1,598,2,block_random,1024
tile_sweep_publication,preimage,1d,sparse,5,100,2,gpu_source,3415,3.415,gpu_us,1,0,0,1,655219760,2,1,1,1000000,1000000,4,1,599,3,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,1,2,cpu_source,91740,91.74,cpu_us,,,,,,,2,2,1000,1000,4,1,600,0,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,1,2,gpu_source,20681,20.681,gpu_us,8,14,1,8,14800000,2,2,2,1000,1000,4,1,601,1,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,2,2,cpu_source,91052,91.052,cpu_us,,,,,,,2,2,1000,1000,4,1,602,2,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,2,2,gpu_source,12906,12.906,gpu_us,4,5,1,4,27600000,2,2,2,1000,1000,4,1,603,3,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,3,2,cpu_source,91838,91.838,cpu_us,,,,,,,2,2,1000,1000,4,1,604,0,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,3,2,gpu_source,11913,11.913,gpu_us,4,5,1,4,40400000,2,2,2,1000,1000,4,1,605,1,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,4,2,cpu_source,91856,91.856,cpu_us,,,,,,,2,2,1000,1000,4,1,606,2,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,4,2,gpu_source,7372,7.372,gpu_us,2,2,1,2,53200000,2,2,2,1000,1000,4,1,607,3,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,5,2,cpu_source,92461,92.461,cpu_us,,,,,,,2,2,1000,1000,4,1,608,0,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,5,2,gpu_source,6869,6.869,gpu_us,2,2,1,2,66000000,2,2,2,1000,1000,4,1,609,1,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,7,2,cpu_source,91423,91.423,cpu_us,,,,,,,2,2,1000,1000,4,1,610,2,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,7,2,gpu_source,7341,7.341,gpu_us,2,2,1,2,91600000,2,2,2,1000,1000,4,1,611,3,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,10,2,cpu_source,92043,92.043,cpu_us,,,,,,,2,2,1000,1000,4,1,612,0,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,10,2,gpu_source,2102,2.102,gpu_us,1,0,0,1,130000000,2,2,2,1000,1000,4,1,613,1,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,15,2,cpu_source,91775,91.775,cpu_us,,,,,,,2,2,1000,1000,4,1,614,2,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,15,2,gpu_source,2162,2.162,gpu_us,1,0,0,1,194000000,2,2,2,1000,1000,4,1,615,3,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,20,2,cpu_source,91850,91.85,cpu_us,,,,,,,2,2,1000,1000,4,1,616,0,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,20,2,gpu_source,2077,2.077,gpu_us,1,0,0,1,258000000,2,2,2,1000,1000,4,1,617,1,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,25,2,cpu_source,92099,92.099,cpu_us,,,,,,,2,2,1000,1000,4,1,618,2,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,25,2,gpu_source,2130,2.13,gpu_us,1,0,0,1,322000000,2,2,2,1000,1000,4,1,619,3,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,30,2,cpu_source,91345,91.345,cpu_us,,,,,,,2,2,1000,1000,4,1,620,0,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,30,2,gpu_source,2169,2.169,gpu_us,1,0,0,1,386000000,2,2,2,1000,1000,4,1,621,1,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,40,2,cpu_source,92774,92.774,cpu_us,,,,,,,2,2,1000,1000,4,1,622,2,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,40,2,gpu_source,2108,2.108,gpu_us,1,0,0,1,514000000,2,2,2,1000,1000,4,1,623,3,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,50,2,cpu_source,91333,91.333,cpu_us,,,,,,,2,2,1000,1000,4,1,624,0,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,50,2,gpu_source,2092,2.092,gpu_us,1,0,0,1,642000000,2,2,2,1000,1000,4,1,625,1,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,75,2,cpu_source,93165,93.165,cpu_us,,,,,,,2,2,1000,1000,4,1,626,2,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,75,2,gpu_source,2251,2.251,gpu_us,1,0,0,1,962000000,2,2,2,1000,1000,4,1,627,3,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,100,2,cpu_source,90875,90.875,cpu_us,,,,,,,2,2,1000,1000,4,1,628,0,block_random,1024
tile_sweep_publication,preimage,2d,dense,1,100,2,gpu_source,2216,2.216,gpu_us,1,0,0,1,1282000000,2,2,2,1000,1000,4,1,629,1,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,1,2,cpu_source,666793,666.793,cpu_us,,,,,,,2,2,1000,1000,4,1,630,2,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,1,2,gpu_source,4187,4.187,gpu_us,1,0,0,1,31744128,2,2,2,1000,1000,4,1,631,3,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,2,2,cpu_source,659422,659.422,cpu_us,,,,,,,2,2,1000,1000,4,1,632,0,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,2,2,gpu_source,3376,3.376,gpu_us,1,0,0,1,44544128,2,2,2,1000,1000,4,1,633,1,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,3,2,cpu_source,656375,656.375,cpu_us,,,,,,,2,2,1000,1000,4,1,634,2,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,3,2,gpu_source,3838,3.838,gpu_us,1,0,0,1,57344128,2,2,2,1000,1000,4,1,635,3,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,4,2,cpu_source,661270,661.27,cpu_us,,,,,,,2,2,1000,1000,4,1,636,0,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,4,2,gpu_source,3536,3.536,gpu_us,1,0,0,1,70144128,2,2,2,1000,1000,4,1,637,1,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,5,2,cpu_source,673896,673.896,cpu_us,,,,,,,2,2,1000,1000,4,1,638,2,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,5,2,gpu_source,3771,3.771,gpu_us,1,0,0,1,82944128,2,2,2,1000,1000,4,1,639,3,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,7,2,cpu_source,664058,664.058,cpu_us,,,,,,,2,2,1000,1000,4,1,640,0,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,7,2,gpu_source,3553,3.553,gpu_us,1,0,0,1,108544128,2,2,2,1000,1000,4,1,641,1,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,10,2,cpu_source,675394,675.394,cpu_us,,,,,,,2,2,1000,1000,4,1,642,2,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,10,2,gpu_source,3874,3.874,gpu_us,1,0,0,1,146944128,2,2,2,1000,1000,4,1,643,3,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,15,2,cpu_source,665848,665.848,cpu_us,,,,,,,2,2,1000,1000,4,1,644,0,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,15,2,gpu_source,3609,3.609,gpu_us,1,0,0,1,210944128,2,2,2,1000,1000,4,1,645,1,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,20,2,cpu_source,663349,663.349,cpu_us,,,,,,,2,2,1000,1000,4,1,646,2,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,20,2,gpu_source,3727,3.727,gpu_us,1,0,0,1,274944128,2,2,2,1000,1000,4,1,647,3,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,25,2,cpu_source,656989,656.989,cpu_us,,,,,,,2,2,1000,1000,4,1,648,0,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,25,2,gpu_source,3592,3.592,gpu_us,1,0,0,1,338944128,2,2,2,1000,1000,4,1,649,1,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,30,2,cpu_source,667815,667.815,cpu_us,,,,,,,2,2,1000,1000,4,1,650,2,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,30,2,gpu_source,3957,3.957,gpu_us,1,0,0,1,402944128,2,2,2,1000,1000,4,1,651,3,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,40,2,cpu_source,658192,658.192,cpu_us,,,,,,,2,2,1000,1000,4,1,652,0,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,40,2,gpu_source,3482,3.482,gpu_us,1,0,0,1,530944128,2,2,2,1000,1000,4,1,653,1,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,50,2,cpu_source,661517,661.517,cpu_us,,,,,,,2,2,1000,1000,4,1,654,2,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,50,2,gpu_source,4154,4.154,gpu_us,1,0,0,1,658944128,2,2,2,1000,1000,4,1,655,3,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,75,2,cpu_source,648840,648.84,cpu_us,,,,,,,2,2,1000,1000,4,1,656,0,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,75,2,gpu_source,3403,3.403,gpu_us,1,0,0,1,978944128,2,2,2,1000,1000,4,1,657,1,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,100,2,cpu_source,658521,658.521,cpu_us,,,,,,,2,2,1000,1000,4,1,658,2,block_random,1024
tile_sweep_publication,preimage,2d,sparse,5,100,2,gpu_source,3784,3.784,gpu_us,1,0,0,1,1298944128,2,2,2,1000,1000,4,1,659,3,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,1,2,cpu_source,147287,147.287,cpu_us,,,,,,,3,3,100,100,4,1,660,0,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,1,2,gpu_source,41380,41.38,gpu_us,8,14,1,8,21200000,2,3,3,100,100,4,1,661,1,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,2,2,cpu_source,148083,148.083,cpu_us,,,,,,,3,3,100,100,4,1,662,2,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,2,2,gpu_source,23140,23.14,gpu_us,4,5,1,4,40400000,2,3,3,100,100,4,1,663,3,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,3,2,cpu_source,148292,148.292,cpu_us,,,,,,,3,3,100,100,4,1,664,0,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,3,2,gpu_source,26880,26.88,gpu_us,4,5,1,4,59600000,2,3,3,100,100,4,1,665,1,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,4,2,cpu_source,149096,149.096,cpu_us,,,,,,,3,3,100,100,4,1,666,2,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,4,2,gpu_source,15562,15.562,gpu_us,2,2,1,2,78800000,2,3,3,100,100,4,1,667,3,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,5,2,cpu_source,147543,147.543,cpu_us,,,,,,,3,3,100,100,4,1,668,0,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,5,2,gpu_source,16746,16.746,gpu_us,2,2,1,2,98000000,2,3,3,100,100,4,1,669,1,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,7,2,cpu_source,149301,149.301,cpu_us,,,,,,,3,3,100,100,4,1,670,2,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,7,2,gpu_source,15561,15.561,gpu_us,2,2,1,2,136400000,2,3,3,100,100,4,1,671,3,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,10,2,cpu_source,152995,152.995,cpu_us,,,,,,,3,3,100,100,4,1,672,0,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,10,2,gpu_source,3983,3.983,gpu_us,1,0,0,1,194000000,2,3,3,100,100,4,1,673,1,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,15,2,cpu_source,147597,147.597,cpu_us,,,,,,,3,3,100,100,4,1,674,2,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,15,2,gpu_source,3644,3.644,gpu_us,1,0,0,1,290000000,2,3,3,100,100,4,1,675,3,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,20,2,cpu_source,148530,148.53,cpu_us,,,,,,,3,3,100,100,4,1,676,0,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,20,2,gpu_source,4055,4.055,gpu_us,1,0,0,1,386000000,2,3,3,100,100,4,1,677,1,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,25,2,cpu_source,148170,148.17,cpu_us,,,,,,,3,3,100,100,4,1,678,2,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,25,2,gpu_source,3678,3.678,gpu_us,1,0,0,1,482000000,2,3,3,100,100,4,1,679,3,block_random,1024
tile_sweep_publication,preimage,3d,dense,1,30,2,cpu_source,148092,148.092,cpu_us,,,,,,,3,3,100,100,4,1,680,0,block_random,1024
